,budget,company,genre,gross,name,score,votes,year
306,5000000.0,Cannon Group,Action,6880310.0,Death Wish 4: The Crackdown,5.3,6770,1987
307,18000000.0,Amercent Films,Comedy,18532286.0,Project X,6.1,8879,1987
308,0.0,Finnegan/Pinchuk Productions,Action,3832228.0,North Shore,6.5,1903,1987
309,0.0,7 Films Cinéma,Action,519596.0,Man on Fire,5.9,1340,1987
310,4000000.0,Cannon Films,Fantasy,800000.0,The Barbarians,4.9,2538,1987
311,55000000.0,Columbia Pictures Corporation,Action,14375181.0,Ishtar,4.2,9094,1987
312,100000.0,Conquering Unicorn,Comedy,5228617.0,Hollywood Shuffle,7.0,3009,1987
313,0.0,Marimark Productions,Comedy,1749956.0,Hunk,4.6,1042,1987
314,0.0,Filmhaus,Crime,2585639.0,House of Games,7.3,17508,1987
315,0.0,Not specified,Crime,2877571.0,No Man's Land,6.1,3297,1987
316,0.0,Trans World Entertainment (TWE),Sci-Fi,1930001.0,The Curse,4.9,1762,1987
317,0.0,TriStar Pictures,Crime,18782400.0,Suspect,6.6,7506,1987
318,0.0,TriStar Pictures,Action,19734940.0,The Principal,6.2,7311,1987
319,0.0,Columbia Pictures Corporation,Comedy,10021120.0,Hope and Glory,7.4,10291,1987
320,0.0,Touchstone Pictures,Comedy,52864741.0,Outrageous Fortune,6.1,6123,1987
321,22000000.0,Carolco Entertainment,Action,11307844.0,Extreme Prejudice,6.6,4924,1987
322,350000.0,Cannon Group,Action,4000000.0,American Ninja 2: The Confrontation,4.8,6565,1987
323,4000000.0,Cinecom Entertainment Group,Drama,1680358.0,Matewan,7.9,6198,1987
324,0.0,Vista Organization,Drama,1539000.0,Three for the Road,5.3,813,1987
325,24000000.0,Columbia Pictures,Action,4916871.0,Leonard Part 6,2.2,7387,1987
326,5000000.0,Golan-Globus Productions,Crime,1119112.0,Street Smart,6.4,2096,1987
327,0.0,Zenith Entertainment,Biography,1654743.0,Prick Up Your Ears,7.4,4799,1987
328,9000000.0,Gladden Entertainment,Action,5406879.0,The Sicilian,5.3,3889,1987
329,0.0,Clear Type,Comedy,17355263.0,Born in East L.A.,5.9,4648,1987
330,0.0,TAFT Entertainment Pictures,Drama,10489617.0,Light of Day,5.5,2101,1987
331,0.0,Per Holst Filmproduktion,Drama,2053931.0,Pelle the Conqueror,7.9,8321,1987
332,0.0,Balcor Film Investors,Comedy,1189709.0,Return to Horror High,4.2,2337,1987
333,0.0,Paramount Pictures,Comedy,13110903.0,Back to the Beach,5.8,2332,1987
334,0.0,Vista Organization,Horror,1149470.0,Nightflyers,4.0,796,1987
335,0.0,Metro-Goldwyn-Mayer (MGM),Action,12046526.0,Fatal Beauty,5.3,2652,1987
336,0.0,Columbia Pictures Corporation,Adventure,300859.0,White Water Summer,6.2,4353,1987
337,0.0,Nelson Entertainment,Drama,1338198.0,The Whales of August,7.6,3416,1987
338,7000000.0,De Laurentiis Entertainment Group (DEG),Comedy,7019441.0,Hiding Out,6.4,2584,1987
339,0.0,Kings Road Entertainment,Comedy,174380.0,My Best Friend Is a Vampire,6.1,2690,1987
340,10000000.0,Orion Pictures,Action,3060858.0,Malone,5.6,1959,1987
341,0.0,RKO Pictures,Comedy,4215859.0,Hot Pursuit,5.8,2768,1987
342,0.0,United Artists,Action,873903.0,Real Men,6.2,3077,1987
343,6000000.0,"Samuel Goldwyn Company, The",Action,1432687.0,A Prayer for the Dying,6.4,3731,1987
344,0.0,ML Delphi Premier Productions,Drama,5262047.0,Gardens of Stone,6.4,4273,1987
345,0.0,New World Pictures,Action,7555000.0,Wanted: Dead or Alive,5.9,3328,1987
346,0.0,Bagdasarian Productions,Animation,6804312.0,The Chipmunk Adventure,7.2,4383,1987
347,0.0,Kindred Limited Partnership,Horror,2407024.0,The Kindred,5.5,1211,1987
348,0.0,Lorimar Motion Pictures,Comedy,4572845.0,Made in Heaven,6.5,2691,1987
349,0.0,Gladden Entertainment,Crime,5715174.0,Wisdom,5.7,2659,1987
350,5300000.0,Columbia Pictures,Crime,3107551.0,White Mischief,6.3,2171,1987
351,10000000.0,Rollins-Joffe Productions,Drama,486434.0,September,6.7,7620,1987
352,0.0,Vestron Pictures,Drama,4370078.0,The Dead,7.4,5933,1987
353,3520000.0,Independent Film Centre,Action,562187.0,Steel Dawn,5.0,3860,1987
354,1300000.0,Empire Pictures,Crime,354704.0,Prison,5.9,3019,1987
355,25000000.0,Warner Bros.,Drama,30950002.0,Nuts,6.7,4996,1987
356,11000000.0,Bandai Films,Comedy,25411386.0,Tin Men,6.5,6960,1987
357,0.0,Cannon Group,Drama,760000.0,The Hanoi Hilton,6.0,763,1987
358,7500000.0,De Laurentiis Entertainment Group (DEG),Drama,796368.0,Rampage,6.3,1625,1987
359,0.0,Albacore Productions Inc.,Drama,1733017.0,The Big Town,5.9,1483,1987
360,0.0,Channel Four Films,Comedy,3283832.0,Wish You Were Here,6.8,2212,1987
361,0.0,Aurora Productions LLC,Comedy,2700000.0,The Allnighter,4.0,904,1987
362,0.0,Callender Company,Drama,287725.0,The Belly of an Architect,7.0,4517,1987
363,0.0,Hemdale,Action,4278150.0,Best Seller,6.5,3752,1987
364,0.0,Lorimar Motion Pictures,Drama,700000.0,Siesta,5.6,1844,1987
365,0.0,Great American Films Limited Partnership,Drama,316199.0,Promised Land,5.7,1052,1987
366,0.0,De Laurentiis Entertainment Group (DEG),Crime,12640385.0,The Bedroom Window,6.4,3650,1987
367,0.0,Excelsior Film-TV,Comedy,2201428.0,Dark Eyes,7.6,2421,1987
368,3000000.0,Vista Organization,Fantasy,9868521.0,Maid to Order,5.5,2786,1987
369,0.0,Island Pictures,Drama,225358.0,Square Dance,6.1,730,1987
370,1000000.0,Commies From Mars Corporation,Action,210200.0,Straight to Hell,5.8,1924,1987
371,0.0,Nelvana,Comedy,16337355.0,Burglar,5.0,3453,1987
372,0.0,Kings Road Entertainment,Comedy,999382.0,In the Mood,6.1,778,1987
373,0.0,Brooksfilms,Biography,1083486.0,84 Charing Cross Road,7.5,6285,1987
374,100000.0,Silent Night Releasing Corporation,Horror,154323.0,"Silent Night, Deadly Night 2",3.5,4329,1987
375,0.0,Cineplex-Odeon Films,Crime,969205.0,Five Corners,6.3,2584,1987
376,8000000.0,De Laurentiis Entertainment Group (DEG),Comedy,1988962.0,Date with an Angel,5.8,2163,1987
377,5800000.0,In-Cine Compañía Industrial Cinematográfica,Biography,257043.0,Walker,6.6,2684,1987
378,0.0,Cinetel Films,Adventure,626724.0,Deadly Illusion,4.7,233,1987
379,0.0,Zenith Entertainment,Mystery,406881.0,Slam Dance,5.3,1129,1987
380,19000000.0,TriStar Pictures,Action,2228951.0,The Squeeze,4.6,770,1987
381,0.0,British Screen Productions,Comedy,1744164.0,Personal Services,6.4,1031,1987
382,5000000.0,Golan-Globus Productions,Action,6075793.0,Assassination,5.1,2255,1987
383,75000.0,Titan Productions,Horror,13133.0,Creepozoids,3.5,1447,1987
384,0.0,Great American Films Limited Partnership,Crime,1262091.0,China Girl,6.1,1214,1987
385,12000000.0,TriStar Pictures,Comedy,5669831.0,Nadine,5.5,3267,1987
386,0.0,Metro-Goldwyn-Mayer (MGM),Drama,2413427.0,Dead of Winter,6.3,2694,1987
387,0.0,Seasonal Film Corporation,Adventure,108154.0,"No Retreat, No Surrender 2",5.1,1209,1987
388,0.0,Cineplex-Odeon Films,Drama,895904.0,The Glass Menagerie,7.2,1699,1987
389,0.0,Luna Films,Horror,228789.0,Anguish,6.7,2611,1987
390,0.0,Channel Four Films,Drama,443524.0,A Month in the Country,7.2,1038,1987
391,1100000.0,Conquest Productions,Action,1355728.0,From a Whisper to a Scream,6.0,1489,1987
392,0.0,Touchstone Pictures,Comedy,20419446.0,Hello Again,5.1,2493,1987
393,0.0,Sands,Drama,1025228.0,Little Dorrit,7.5,886,1987
394,0.0,Metro-Goldwyn-Mayer (MGM),Comedy,460608.0,Walk Like a Man,4.6,1174,1987
395,5000000.0,Golan-Globus Productions,Comedy,858250.0,Tough Guys Don't Dance,4.8,1025,1987
396,0.0,Warner Bros.,Comedy,10348437.0,Disorderlies,4.8,1708,1987
397,4000000.0,New World Entertainment Films,Drama,743445.0,"Sister, Sister",5.5,695,1987
398,0.0,Barry & Enright Productions,Comedy,1584970.0,Making Mr. Right,5.3,2101,1987
399,0.0,Mrs. White's Productions,Horror,225132.0,White of the Eye,6.4,1342,1987
400,0.0,New Century Entertainment Corporation,Drama,2189047.0,Russkies,5.6,1126,1987
401,15000000.0,Cannon Group,Comedy,5711976.0,Surrender,5.4,692,1987
402,0.0,Columbia Pictures Corporation,Comedy,1083282.0,Housekeeping,7.3,1596,1987
403,0.0,Kennedy Miller Productions,Drama,213901.0,The Year My Voice Broke,7.5,1647,1987
404,0.0,DGS Productions,Crime,187920.0,Hell High,5.0,464,1989
405,0.0,Alexandre Films,Drama,949451.0,A Man in Love,5.8,442,1987
406,0.0,De Laurentiis Entertainment Group (DEG),Comedy,9518342.0,From the Hip,6.2,1826,1987
407,0.0,Northern,Comedy,1025762.0,Cross My Heart,5.7,883,1987
408,0.0,Lorimar Film Entertainment,Adventure,3390043.0,Big Shots,5.6,654,1987
409,14000000.0,Paramount Pictures,Comedy,20240502.0,Critical Condition,5.2,2453,1987
410,0.0,Cinetel Films,Action,41174.0,Cyclone,4.4,692,1987
411,0.0,Kings Road Entertainment,Comedy,2136381.0,Morgan Stewart's Coming Home,5.4,768,1987
412,0.0,Cinetel Films,Action,285885.0,Cold Steel,4.5,592,1987
413,0.0,Cinema Group,Comedy,21905.0,Zombie High,4.2,716,1987
414,0.0,Aljosha,Comedy,112560.0,Intervista,7.1,1926,1987
415,0.0,New Line Cinema,Comedy,3922273.0,My Demon Lover,4.6,945,1987
416,0.0,"Cannon Group, The",Fantasy,355253.0,Rumpelstiltskin,5.4,444,1987
417,0.0,Apollo Pictures,Action,307000.0,World Gone Wild,5.2,543,1987
418,0.0,Millennial,Action,197791.0,Enemy Territory,6.5,570,1987
419,0.0,RAI Radiotelevisione Italiana,Drama,901364.0,Julia and Julia,5.7,667,1987
420,0.0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Drama,119919.0,Crazy Love,7.0,949,1987
421,12000000.0,De Laurentiis Entertainment Group (DEG),Drama,2325444.0,Weeds,6.0,717,1987
422,0.0,Flach Film,Drama,760539.0,The Grand Highway,7.5,1208,1987
423,0.0,Laughing Kookaburra Productions,Drama,1155020.0,Peter Kenna's The Good Wife,5.8,435,1987
424,0.0,Kings Road Entertainment,Action,295000.0,Rent-a-Cop,4.3,1347,1987
425,0.0,Les Films du Losange,Comedy,823243.0,Boyfriends and Girlfriends,7.7,2657,1987
426,0.0,Channel Four Films,Comedy,1196336.0,Sammy and Rosie Get Laid,6.7,1226,1987
427,0.0,Balcor Film Investors,Action,4546244.0,Death Before Dishonor,4.9,659,1987
428,0.0,Tapestry Films,Thriller,500283.0,The Killing Time,5.4,763,1987
429,0.0,Channel Four Films,Action,200723.0,Eat the Rich,6.0,1069,1987
430,0.0,Brigade Productions,Action,205507.0,The Trouble with Spies,4.0,252,1987
431,0.0,Embark Production,Adventure,22257624.0,Benji the Hunted,6.3,2244,1987
432,0.0,First Take,Crime,1730337.0,The Rosary Murders,5.7,960,1987
433,0.0,The Swimming Company,Comedy,1092911.0,Swimming to Cambodia,7.8,1763,1987
434,0.0,Not specified,Comedy,1392616.0,Penitentiary III,3.7,372,1987
435,0.0,Atlantic Entertainment Group,Action,1327740.0,Steele Justice,4.8,403,1987
436,0.0,Compagnie Eric Rohmer (CER),Comedy,215073.0,Four Adventures of Reinette and Mirabelle,7.9,1331,1987
437,0.0,New World Pictures,Comedy,790000.0,Beyond Therapy,4.7,944,1987
438,15000000.0,"Geffen Company, The",Comedy,73707461.0,Beetlejuice,7.5,206997,1988
439,39000000.0,Eddie Murphy Productions,Comedy,128152300.0,Coming to America,7.0,130485,1988
440,9000000.0,United Artists,Horror,33244684.0,Child's Play,6.6,67682,1988
441,28000000.0,Twentieth Century Fox Film Corporation,Action,83008852.0,Die Hard,8.2,647000,1988
442,35000000.0,Metro-Goldwyn-Mayer (MGM),Action,57269863.0,Willow,7.3,86056,1988
443,3000000.0,New World Pictures,Comedy,1108462.0,Heathers,7.3,67238,1988
444,25000000.0,United Artists,Drama,172825435.0,Rain Man,8.0,408473,1988
445,4000000.0,Alive Films,Action,13008928.0,They Live,7.3,83379,1988
446,70000000.0,Touchstone Pictures,Animation,156452370.0,Who Framed Roger Rabbit,7.7,153513,1988
447,0.0,Akira Committee Company Ltd.,Animation,553171.0,Akira,8.1,118747,1988
448,18000000.0,American Entertainment Partners II L.P.,Comedy,114968774.0,Big,7.3,164257,1988
449,20000000.0,Touchstone Pictures,Comedy,78222753.0,Cocktail,5.8,65825,1988
450,5000000.0,Cristaldifilm,Drama,11990401.0,Cinema Paradiso,8.5,171600,1988
451,19000000.0,TriStar Pictures,Horror,8247943.0,The Blob,6.4,24931,1988
452,3500000.0,De Laurentiis Entertainment Group (DEG),Fantasy,4385516.0,Pumpkinhead,6.2,15572,1988
453,7500000.0,Metro-Goldwyn-Mayer (MGM),Comedy,63493712.0,A Fish Called Wanda,7.6,114144,1988
454,2000000.0,Sarlui / Diamant,Comedy,15625095.0,Killer Klowns from Outer Space,6.1,25440,1988
455,30000000.0,Universal Pictures,Action,38413606.0,Midnight Run,7.6,58318,1988
456,3000000.0,Film Futures,Horror,11090735.0,Hellbound: Hellraiser II,6.5,33241,1988
457,15000000.0,Orion Pictures,Crime,34603943.0,Mississippi Burning,7.8,70539,1988
458,12000000.0,Paramount Pictures,Comedy,78041829.0,The Naked Gun: From the Files of Police Squad!,7.6,124515,1988
459,1100000.0,Cannon International,Action,11806119.0,Bloodsport,6.8,63368,1988
460,28000000.0,Twentieth Century Fox Film Corporation,Comedy,64000000.0,Working Girl,6.7,44277,1988
461,14000000.0,Paramount Pictures,Action,109305000.0,Crocodile Dundee II,5.5,46738,1988
462,12500000.0,Universal Pictures,Animation,48092846.0,The Land Before Time,7.4,66623,1988
463,15000000.0,Universal Pictures,Comedy,111936400.0,Twins,6.0,94295,1988
464,14000000.0,Lorimar Film Entertainment,Drama,34700000.0,Dangerous Liaisons,7.7,55823,1988
465,17000000.0,The Saul Zaentz Company,Drama,10006806.0,The Unbearable Lightness of Being,7.4,28868,1988
466,0.0,Gaumont,Adventure,3500000.0,The Big Blue,7.6,40755,1988
467,0.0,All Girl Productions,Comedy,57041866.0,Beaches,6.8,19613,1988
468,5000000.0,Trancas International Films,Horror,17768757.0,Halloween 4: The Return of Michael Myers,5.9,32498,1988
469,13000000.0,Morgan Creek Productions,Action,45661556.0,Young Guns,6.8,45768,1988
470,29000000.0,Carolco Pictures,Action,34994648.0,Red Heat,6.0,53769,1988
471,6000000.0,Night Life Inc.,Comedy,12793213.0,Mystic Pizza,6.2,20071,1988
472,63000000.0,Carolco Pictures,Action,53715611.0,Rambo III,5.7,99555,1988
473,6000000.0,Paramount Pictures,Drama,32069318.0,Acusados,7.1,26126,1988
474,7000000.0,Universal Pictures,Drama,7630564.0,The Last Temptation of Christ,7.6,42782,1988
475,2000000.0,New Line Cinema,Comedy,6671108.0,Hairspray,7.0,17169,1988
476,0.0,Orion Pictures,Comedy,42039085.0,Dirty Rotten Scoundrels,7.3,54129,1988
477,13000000.0,New Line Cinema,Horror,49369899.0,A Nightmare on Elm Street 4: The Dream Master,5.7,39701,1988
478,0.0,American Playhouse,Drama,13994920.0,Stand and Deliver,7.3,13270,1988
479,24000000.0,Hughes Entertainment,Comedy,41455230.0,The Great Outdoors,6.6,31340,1988
480,0.0,DDM Film Corporation,Drama,1547397.0,Two Moon Junction,5.0,4303,1988
481,7000000.0,The Mount Company,Comedy,50888729.0,Bull Durham,7.1,39369,1988
482,7500000.0,Warner Bros.,Action,18869631.0,Above the Law,6.0,24061,1988
483,10000000.0,De Laurentiis Entertainment Group (DEG),Comedy,3916303.0,Earth Girls Are Easy,5.2,17315,1988
484,31000000.0,Walt Disney Feature Animation,Animation,74151346.0,Oliver & Company,6.7,35531,1988
485,31000000.0,Warner Bros.,Action,37903295.0,The Dead Pool,6.3,33312,1988
486,7500000.0,NBC Productions,Comedy,5596267.0,Elvira: Mistress of the Dark,6.4,9751,1988
487,32000000.0,Paramount Pictures,Comedy,60328558.0,Scrooged,7.0,68098,1988
488,23000000.0,Cinema City Films,Crime,41292551.0,Tequila Sunrise,6.0,24708,1988
489,20000000.0,Warner Bros.,Crime,17637950.0,Frantic,6.9,41608,1988
490,2800000.0,Paramount Pictures,Horror,19170001.0,Friday the 13th Part VII: The New Blood,5.3,23959,1988
491,8000000.0,Twentieth Century Fox Film Corporation,Comedy,22433275.0,License to Drive,6.3,14929,1988
492,46630000.0,Prominent Features,Adventure,8083123.0,The Adventures of Baron Munchausen,7.2,43852,1988
493,13000000.0,Morgan Creek Productions,Drama,9134733.0,Dead Ringers,7.3,32130,1988
494,10500000.0,Metro-Goldwyn-Mayer (MGM),Horror,14114488.0,Poltergeist III,4.6,14165,1988
495,7500000.0,Vista Organization,Comedy,2983784.0,Fright Night Part 2,5.9,9005,1988
496,3000000.0,Front Films,Action,13030057.0,I'm Gonna Git You Sucka,6.6,10455,1988
497,22000000.0,Zacharias-Buhai Productions,Comedy,17550399.0,Johnny Be Good,4.5,5006,1988
498,1100000.0,Shapiro-Glickenhaus Entertainment,Action,671382.0,Maniac Cop,6.0,10850,1988
499,10000000.0,Orion Pictures,Comedy,21486757.0,Married to the Mob,6.1,13416,1988
500,6000000.0,Orion Pictures,Action,46616067.0,Colors,6.7,20490,1988
501,17000000.0,Vision PDG,Comedy,8578231.0,El Hotel de los Fantasmas,5.7,6979,1988
502,3000000.0,Double Play,Crime,2835116.0,Running on Empty,7.7,11312,1988
503,1200000.0,Blue Rider Pictures,Comedy,3109904.0,Night of the Demons,6.3,9897,1988
504,13000000.0,Mac and Me Joint Venture,Adventure,6424112.0,Mac and Me,3.4,8043,1988
505,4500000.0,New Line Cinema,Comedy,3813293.0,Critters 2,5.3,11122,1988
506,20000000.0,Weintraub Entertainment Group,Comedy,13854000.0,My Stepmother Is an Alien,5.2,22281,1988
507,6200000.0,Lorimar Film Entertainment,Comedy,9205924.0,Return of the Living Dead II,5.8,14998,1988
508,0.0,TriStar Pictures,Comedy,21630088.0,Short Circuit 2,5.6,19841,1988
509,22000000.0,Universal Pictures,Biography,24720479.0,Gorillas in the Mist,7.0,20378,1988
510,2000000.0,Magellan Pictures,Comedy,725131.0,Vampire's Kiss,5.9,10474,1988
511,0.0,Island Pictures,Comedy,6264058.0,A Night in the Life of Jimmy Reardon,5.5,2177,1988
512,0.0,Metro-Goldwyn-Mayer (MGM),Comedy,401421.0,Some Girls,6.0,2369,1988
513,2500000.0,White Lair,Comedy,1189315.0,The Lair of the White Worm,5.9,7908,1988
514,0.0,Vestron Pictures,Comedy,808114.0,Waxwork,6.2,8703,1988
515,7000000.0,Universal Pictures,Fantasy,19595031.0,The Serpent and the Rainbow,6.5,18528,1988
516,5000000.0,Columbia Pictures Corporation,Family,3569939.0,Las travesuras de una pelirojja,5.9,3474,1988
517,6000000.0,Orion Pictures,Drama,5680515.0,Eight Men Out,7.3,15946,1988
518,4700000.0,New Sky Communications Inc.,Fantasy,1705139.0,Lady in White,6.7,5135,1988
519,700000.0,Laurenfilm,Comedy,7179298.0,Women on the Verge of a Nervous Breakdown,7.6,27755,1988
520,0.0,Paramount Pictures,Comedy,16031707.0,She's Having a Baby,5.8,9676,1988
521,3000000.0,Spacegate Productions,Action,7282851.0,Phantasm II,6.5,10789,1988
522,25000000.0,United Artists,Drama,16118077.0,Luces de una gran ciudad,5.6,6165,1988
523,0.0,Paramount Pictures,Action,20036242.0,The Presidio,6.0,13900,1988
524,0.0,Touchstone Pictures,Comedy,40150487.0,Big Business,6.3,9728,1988
525,7000000.0,Orion Pictures,Drama,5344577.0,Monkey Shines,6.2,8595,1988
526,19000000.0,Cornelius Productions,Comedy,25537221.0,Funny Farm,6.1,16321,1988
527,0.0,Incorporated Television Company (ITC),Comedy,8539181.0,Without a Clue,7.0,7846,1988
528,16000000.0,American Entertainment Partners II L.P.,Action,25216243.0,Alien Nation,6.3,12143,1988
529,0.0,Atlantic Entertainment Group,Drama,5979011.0,1969,5.8,3154,1988
530,0.0,Cinetel Films,Comedy,2955917.0,976-EVIL,5.1,3769,1988
531,7000000.0,Lorimar Film Entertainment,Action,20257000.0,Action Jackson,5.2,8065,1988
532,22000000.0,Esparza,Comedy,13825794.0,The Milagro Beanfield War,6.9,5289,1988
533,23000000.0,Lucasfilm,Biography,19652638.0,Tucker: The Man and His Dream,6.9,12469,1988
534,0.0,Warner Bros.,Comedy,4239831.0,Police Academy 5: Assignment: Miami Beach,4.4,27482,1988
535,6500000.0,Columbia Pictures Corporation,Comedy,14545844.0,School Daze,5.8,5042,1988
536,0.0,Columbia Pictures Corporation,Comedy,13664060.0,Vice Versa,5.8,7667,1988
537,3700000.0,Hemdale,Action,1145404.0,Miracle Mile,7.0,6985,1988
538,0.0,Forum Sarajevo,Comedy,280015.0,Time of the Gypsies,8.3,19943,1988
539,0.0,Warner Bros.,Drama,32632093.0,The Accidental Tourist,6.8,13051,1988
540,17500000.0,Zanuck/Brown Productions,Adventure,18924919.0,Cocoon: The Return,5.3,12956,1988
541,4000000.0,Producers Representative Organization,Drama,670774.0,Apartment Zero,6.9,3259,1988
542,0.0,TriStar Pictures,Drama,18875011.0,The Seventh Sign,5.9,11102,1988
543,0.0,Metro-Goldwyn-Mayer (MGM),Drama,15855828.0,Masquerade,6.0,2628,1988
544,10000000.0,Jack Rollins & Charles H. Joffe Productions,Drama,1562749.0,Another Woman,7.4,10826,1988
545,9000000.0,"Malpaso Company, The",Biography,2181286.0,Bird,7.2,9685,1988
546,0.0,Film Four International,Comedy,424773.0,Drowning by Numbers,7.3,6671,1988
547,15000000.0,Cannon Entertainment,Drama,6908797.0,A Cry in the Dark,6.9,7622,1988
548,20000000.0,Rastar Pictures,Comedy,43184798.0,Biloxi Blues,6.6,12590,1988
549,4000000.0,Cineplex-Odeon Films,Drama,3468572.0,Talk Radio,7.3,10745,1988
550,0.0,Price,Adventure,31753898.0,The Bear,7.7,13980,1988
551,0.0,Jascat,Comedy,12277096.0,Casual Sex?,4.9,3279,1988
552,20000000.0,"Guber-Peters Company, The",Comedy,11798302.0,Caddyshack II,3.7,12956,1988
553,18000000.0,Imagine Entertainment,Adventure,1883811.0,Vibes,5.5,2850,1988
554,0.0,Touchstone Pictures,Action,29300090.0,Shoot to Kill,6.8,9882,1988
555,0.0,TriStar Pictures,Comedy,17514553.0,For Keeps?,5.9,3277,1988
556,0.0,Warner Bros.,Comedy,11536599.0,Young Einstein,5.1,7621,1988
557,0.0,Hemdale,Crime,9974446.0,Criminal Law,5.7,2928,1988
558,0.0,National Broadcasting Company (NBC),Comedy,8253123.0,Satisfaction,4.8,2958,1988
559,19000000.0,United Artists,Drama,25816139.0,Betrayed,6.3,4580,1988
560,0.0,Imagine Films Entertainment,Drama,8674093.0,Clean and Sober,6.7,4875,1988
